 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 0.252179E-02 0.258467E-02 0.200420E-04 -.204019E-04
   1 0.818421E+01 -.344261E-02 0.259235E-02 0.202260E-04 -.323319E-02
   1 0.836842E+01 -.906651E-02 0.267695E-02 0.214042E-04 0.437037E-02
   1 0.855263E+01 -.134437E-01 0.277479E-02 0.231166E-04 -.787011E-03
   1 0.873684E+01 -.170132E-01 0.289622E-02 0.249047E-04 0.103148E-01
   1 0.892105E+01 -.194445E-01 0.296143E-02 0.258866E-04 0.161013E-01
   1 0.910526E+01 -.208753E-01 0.305889E-02 0.274972E-04 0.204232E-01
   1 0.928947E+01 -.214054E-01 0.304948E-02 0.274032E-04 0.177362E-01
   1 0.947368E+01 -.212427E-01 0.305954E-02 0.278068E-04 0.981353E-02
   1 0.965789E+01 -.199624E-01 0.300915E-02 0.268500E-04 0.115922E-01
   1 0.984211E+01 -.184668E-01 0.290967E-02 0.251925E-04 0.811167E-02
   1 0.100263E+02 -.168224E-01 0.285407E-02 0.243135E-04 0.505933E-02
   1 0.102105E+02 -.147943E-01 0.276705E-02 0.230962E-04 -.550699E-02
   1 0.103947E+02 -.132943E-01 0.267172E-02 0.215067E-04 -.431873E-02
   1 0.105789E+02 -.116059E-01 0.259334E-02 0.204793E-04 -.150162E-01
   1 0.107632E+02 -.103388E-01 0.250100E-02 0.188541E-04 -.475002E-02
   1 0.109474E+02 -.926010E-02 0.236975E-02 0.167983E-04 0.289590E-02
   1 0.111316E+02 -.840516E-02 0.227711E-02 0.155868E-04 -.199993E-02
   1 0.113158E+02 -.751155E-02 0.217906E-02 0.142168E-04 0.197135E-02
   1 0.115000E+02 -.703493E-02 0.208890E-02 0.130902E-04 0.318681E-04
   2 0.800000E+01 0.714985E+00 0.513931E+00 0.269717E+00 0.659609E+00
   2 0.818421E+01 0.701378E+00 0.494694E+00 0.250173E+00 0.659243E+00
   2 0.836842E+01 0.686703E+00 0.474335E+00 0.230240E+00 0.658895E+00
   2 0.855263E+01 0.670684E+00 0.452592E+00 0.209838E+00 0.658533E+00
   2 0.873684E+01 0.652402E+00 0.428391E+00 0.188235E+00 0.658102E+00
   2 0.892105E+01 0.631531E+00 0.401559E+00 0.165612E+00 0.657648E+00
   2 0.910526E+01 0.608937E+00 0.373498E+00 0.143505E+00 0.657100E+00
   2 0.928947E+01 0.585445E+00 0.345401E+00 0.122955E+00 0.656459E+00
   2 0.947368E+01 0.562056E+00 0.318521E+00 0.104771E+00 0.655774E+00
   2 0.965789E+01 0.538397E+00 0.292442E+00 0.885154E-01 0.655000E+00
   2 0.984211E+01 0.514593E+00 0.267322E+00 0.741401E-01 0.654171E+00
   2 0.100263E+02 0.491781E+00 0.244313E+00 0.620878E-01 0.653271E+00
   2 0.102105E+02 0.468719E+00 0.222121E+00 0.514815E-01 0.652183E+00
   2 0.103947E+02 0.446004E+00 0.201290E+00 0.424155E-01 0.651054E+00
   2 0.105789E+02 0.424608E+00 0.182616E+00 0.350347E-01 0.649813E+00
   2 0.107632E+02 0.403601E+00 0.165175E+00 0.287797E-01 0.648377E+00
   2 0.109474E+02 0.383652E+00 0.149432E+00 0.236617E-01 0.646785E+00
   2 0.111316E+02 0.365142E+00 0.135499E+00 0.195305E-01 0.645418E+00
   2 0.113158E+02 0.348128E+00 0.123298E+00 0.162336E-01 0.644056E+00
   2 0.115000E+02 0.332472E+00 0.112555E+00 0.135730E-01 0.642873E+00
   3 0.800000E+01 -.386525E+00 0.151972E+00 0.246462E-01 0.644284E+00
   3 0.818421E+01 -.384652E+00 0.150540E+00 0.242047E-01 0.643978E+00
   3 0.836842E+01 -.383186E+00 0.149437E+00 0.238740E-01 0.643639E+00
   3 0.855263E+01 -.380558E+00 0.147444E+00 0.232692E-01 0.643215E+00
   3 0.873684E+01 -.377558E+00 0.145126E+00 0.225432E-01 0.643219E+00
   3 0.892105E+01 -.373722E+00 0.142260E+00 0.216975E-01 0.642625E+00
   3 0.910526E+01 -.367908E+00 0.137924E+00 0.204250E-01 0.642099E+00
   3 0.928947E+01 -.360945E+00 0.132862E+00 0.190073E-01 0.641080E+00
   3 0.947368E+01 -.353307E+00 0.127359E+00 0.174962E-01 0.640447E+00
   3 0.965789E+01 -.343904E+00 0.120806E+00 0.158056E-01 0.638993E+00
   3 0.984211E+01 -.333967E+00 0.114029E+00 0.141270E-01 0.637840E+00
   3 0.100263E+02 -.323492E+00 0.107129E+00 0.125292E-01 0.636095E+00
   3 0.102105E+02 -.312016E+00 0.998185E-01 0.109313E-01 0.634296E+00
   3 0.103947E+02 -.299325E+00 0.920264E-01 0.935025E-02 0.631975E+00
   3 0.105789E+02 -.286708E+00 0.845979E-01 0.795605E-02 0.629442E+00
   3 0.107632E+02 -.273778E+00 0.772556E-01 0.666888E-02 0.627547E+00
   3 0.109474E+02 -.260484E+00 0.701319E-01 0.554665E-02 0.624094E+00
   3 0.111316E+02 -.247445E+00 0.634649E-01 0.458630E-02 0.620446E+00
   3 0.113158E+02 -.235136E+00 0.574531E-01 0.378950E-02 0.617321E+00
   3 0.115000E+02 -.223409E+00 0.520123E-01 0.313423E-02 0.613813E+00
   4 0.800000E+01 0.228021E+00 0.547546E-01 0.358666E-02 0.601225E+00
   4 0.818421E+01 0.233848E+00 0.574547E-01 0.392383E-02 0.603779E+00
   4 0.836842E+01 0.238391E+00 0.595417E-01 0.417531E-02 0.607423E+00
   4 0.855263E+01 0.242348E+00 0.613588E-01 0.439404E-02 0.610964E+00
   4 0.873684E+01 0.244228E+00 0.622397E-01 0.450515E-02 0.612339E+00
   4 0.892105E+01 0.244942E+00 0.625380E-01 0.453211E-02 0.613730E+00
   4 0.910526E+01 0.243829E+00 0.619396E-01 0.443937E-02 0.614287E+00
   4 0.928947E+01 0.240928E+00 0.604921E-01 0.424067E-02 0.613708E+00
   4 0.947368E+01 0.237435E+00 0.587765E-01 0.400720E-02 0.613355E+00
   4 0.965789E+01 0.232782E+00 0.565467E-01 0.371902E-02 0.612303E+00
   4 0.984211E+01 0.226465E+00 0.536139E-01 0.336196E-02 0.610133E+00
   4 0.100263E+02 0.219647E+00 0.505365E-01 0.300722E-02 0.607506E+00
   4 0.102105E+02 0.212097E+00 0.472367E-01 0.264508E-02 0.604853E+00
   4 0.103947E+02 0.203280E+00 0.435082E-01 0.226384E-02 0.601359E+00
   4 0.105789E+02 0.194310E+00 0.399440E-01 0.193571E-02 0.595595E+00
   4 0.107632E+02 0.184889E+00 0.363185E-01 0.161920E-02 0.590811E+00
   4 0.109474E+02 0.175827E+00 0.330160E-01 0.135854E-02 0.584566E+00
   4 0.111316E+02 0.166497E+00 0.297935E-01 0.112657E-02 0.576947E+00
   4 0.113158E+02 0.157213E+00 0.267368E-01 0.923000E-03 0.569610E+00
   4 0.115000E+02 0.148686E+00 0.241024E-01 0.765444E-03 0.560791E+00
   5 0.800000E+01 0.138232E+01 0.191333E+01 0.368020E+01 0.664905E+00
   5 0.818421E+01 0.133973E+01 0.179747E+01 0.324940E+01 0.664757E+00
   5 0.836842E+01 0.129530E+01 0.168044E+01 0.284152E+01 0.664582E+00
   5 0.855263E+01 0.124970E+01 0.156447E+01 0.246447E+01 0.664363E+00
   5 0.873684E+01 0.120329E+01 0.145062E+01 0.212003E+01 0.664174E+00
   5 0.892105E+01 0.115478E+01 0.133631E+01 0.180060E+01 0.663892E+00
   5 0.910526E+01 0.110617E+01 0.122644E+01 0.151799E+01 0.663602E+00
   5 0.928947E+01 0.105626E+01 0.111854E+01 0.126390E+01 0.663266E+00
   5 0.947368E+01 0.100627E+01 0.101545E+01 0.104278E+01 0.662905E+00
   5 0.965789E+01 0.956179E+00 0.917169E+00 0.851794E+00 0.662468E+00
   5 0.984211E+01 0.905715E+00 0.823258E+00 0.687405E+00 0.661920E+00
   5 0.100263E+02 0.855632E+00 0.735059E+00 0.548980E+00 0.661319E+00
   5 0.102105E+02 0.806135E+00 0.652783E+00 0.433762E+00 0.660692E+00
   5 0.103947E+02 0.758196E+00 0.577703E+00 0.340304E+00 0.660111E+00
   5 0.105789E+02 0.715346E+00 0.514353E+00 0.269976E+00 0.659841E+00
   5 0.107632E+02 0.677873E+00 0.461958E+00 0.217930E+00 0.659598E+00
   5 0.109474E+02 0.645641E+00 0.419167E+00 0.179582E+00 0.659304E+00
   5 0.111316E+02 0.617446E+00 0.383426E+00 0.150366E+00 0.659071E+00
   5 0.113158E+02 0.592540E+00 0.353209E+00 0.127730E+00 0.658724E+00
   5 0.115000E+02 0.569849E+00 0.326743E+00 0.109392E+00 0.658453E+00
   6 0.800000E+01 -.107271E+00 0.141293E-01 0.333705E-03 0.442816E+00
   6 0.818421E+01 -.101719E+00 0.130152E-01 0.293531E-03 0.422395E+00
   6 0.836842E+01 -.974619E-01 0.121567E-01 0.264267E-03 0.403943E+00
   6 0.855263E+01 -.936703E-01 0.114060E-01 0.236154E-03 0.394928E+00
   6 0.873684E+01 -.903823E-01 0.107619E-01 0.213357E-03 0.385941E+00
   6 0.892105E+01 -.869016E-01 0.100978E-01 0.191436E-03 0.374180E+00
   6 0.910526E+01 -.835369E-01 0.948397E-02 0.172608E-03 0.360326E+00
   6 0.928947E+01 -.800893E-01 0.885601E-02 0.153145E-03 0.349113E+00
