 iconf, T, nbar, nbar2, nbar4, nbinder
   1 0.800000E+01 -.118667E+00 0.375912E-01 0.382908E-02 0.967652E-01
   1 0.818421E+01 -.113354E+00 0.356000E-01 0.345873E-02 0.903052E-01
   1 0.836842E+01 -.106319E+00 0.330516E-01 0.300946E-02 0.817048E-01
   1 0.855263E+01 -.998968E-01 0.309389E-01 0.266396E-02 0.723247E-01
   1 0.873684E+01 -.940510E-01 0.287554E-01 0.232385E-02 0.631959E-01
   1 0.892105E+01 -.880695E-01 0.268151E-01 0.205345E-02 0.480694E-01
   1 0.910526E+01 -.828412E-01 0.249667E-01 0.177232E-02 0.522413E-01
   1 0.928947E+01 -.786888E-01 0.235530E-01 0.158934E-02 0.449993E-01
   1 0.947368E+01 -.742793E-01 0.224025E-01 0.146722E-02 0.254983E-01
   1 0.965789E+01 -.706255E-01 0.212814E-01 0.131072E-02 0.353097E-01
   1 0.984211E+01 -.666485E-01 0.200823E-01 0.118050E-02 0.242914E-01
   1 0.100263E+02 -.644524E-01 0.194128E-01 0.109749E-02 0.292628E-01
   1 0.102105E+02 -.623408E-01 0.187812E-01 0.103633E-02 0.206727E-01
   1 0.103947E+02 -.596802E-01 0.180983E-01 0.970804E-03 0.120513E-01
   1 0.105789E+02 -.582024E-01 0.177187E-01 0.918656E-03 0.246380E-01
   1 0.107632E+02 -.557131E-01 0.170839E-01 0.863751E-03 0.135117E-01
   1 0.109474E+02 -.548862E-01 0.167946E-01 0.835163E-03 0.130139E-01
   1 0.111316E+02 -.519723E-01 0.162950E-01 0.785092E-03 0.144174E-01
   1 0.113158E+02 -.506148E-01 0.159775E-01 0.753075E-03 0.166667E-01
   1 0.115000E+02 -.495965E-01 0.155323E-01 0.715768E-03 0.110436E-01
   2 0.800000E+01 0.201949E+01 0.409559E+01 0.170550E+02 0.661079E+00
   2 0.818421E+01 0.197144E+01 0.390458E+01 0.155251E+02 0.660559E+00
   2 0.836842E+01 0.192140E+01 0.371028E+01 0.140388E+02 0.660066E+00
   2 0.855263E+01 0.186985E+01 0.351576E+01 0.126321E+02 0.659346E+00
   2 0.873684E+01 0.181575E+01 0.331696E+01 0.112656E+02 0.658689E+00
   2 0.892105E+01 0.175940E+01 0.311629E+01 0.996827E+01 0.657844E+00
   2 0.910526E+01 0.170087E+01 0.291466E+01 0.874590E+01 0.656831E+00
   2 0.928947E+01 0.164064E+01 0.271408E+01 0.760690E+01 0.655775E+00
   2 0.947368E+01 0.157749E+01 0.251174E+01 0.653976E+01 0.654465E+00
   2 0.965789E+01 0.151173E+01 0.230985E+01 0.555908E+01 0.652693E+00
   2 0.984211E+01 0.144319E+01 0.210847E+01 0.465951E+01 0.650633E+00
