 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.191764E+00 0.154321E+00 0.258086E+00 0.129582E-01 -.324945E+01 -.226571E+01 0.295932E-01 0.954258E+00
   1 0.818421E+01 0.171675E+00 0.138886E+00 0.233497E+00 0.101831E-01 -.311712E+01 -.202909E+01 0.238432E-01 0.956388E+00
   1 0.836842E+01 0.152912E+00 0.124911E+00 0.210456E+00 0.777935E-02 -.302753E+01 -.233421E+01 0.191005E-01 0.960181E+00
   1 0.855263E+01 0.136730E+00 0.113028E+00 0.190443E+00 0.591983E-02 -.288375E+01 -.206216E+01 0.154542E-01 0.964615E+00
   1 0.873684E+01 0.121915E+00 0.101987E+00 0.171817E+00 0.446182E-02 -.277183E+01 -.171517E+01 0.124337E-01 0.968811E+00
   1 0.892105E+01 0.109899E+00 0.930846E-01 0.156435E+00 0.341305E-02 -.272589E+01 -.199998E+01 0.102299E-01 0.972925E+00
   1 0.910526E+01 0.991698E-01 0.853412E-01 0.142817E+00 0.255154E-02 -.259930E+01 -.189550E+01 0.846327E-02 0.977782E+00
   1 0.928947E+01 0.904864E-01 0.787002E-01 0.131356E+00 0.199407E-02 -.253906E+01 -.172357E+01 0.712130E-02 0.980775E+00
   1 0.947368E+01 0.832409E-01 0.731349E-01 0.121734E+00 0.158033E-02 -.244222E+01 -.153932E+01 0.608781E-02 0.983432E+00
   1 0.965789E+01 0.768830E-01 0.686423E-01 0.113554E+00 0.119922E-02 -.243913E+01 -.154301E+01 0.527743E-02 0.987255E+00
   1 0.984211E+01 0.720764E-01 0.647607E-01 0.106917E+00 0.100106E-02 -.231199E+01 -.149930E+01 0.466772E-02 0.988632E+00
   1 0.100263E+02 0.680871E-01 0.610873E-01 0.101031E+00 0.904190E-03 -.228382E+01 -.130647E+01 0.415926E-02 0.988323E+00
   1 0.102105E+02 0.643530E-01 0.582109E-01 0.959163E-01 0.752807E-03 -.219803E+01 -.159312E+01 0.374605E-02 0.990005E+00
   1 0.103947E+02 0.612719E-01 0.559195E-01 0.917926E-01 0.627255E-03 -.219058E+01 -.146050E+01 0.342629E-02 0.991691E+00
   1 0.105789E+02 0.587603E-01 0.535907E-01 0.879374E-01 0.580814E-03 -.215213E+01 -.143519E+01 0.314900E-02 0.991567E+00
   1 0.107632E+02 0.563444E-01 0.518105E-01 0.847519E-01 0.490361E-03 -.204363E+01 -.129916E+01 0.291923E-02 0.992995E+00
   1 0.109474E+02 0.542032E-01 0.498585E-01 0.816490E-01 0.452115E-03 -.196643E+01 -.152075E+01 0.270249E-02 0.993052E+00
   1 0.111316E+02 0.524086E-01 0.483914E-01 0.791125E-01 0.404942E-03 -.194024E+01 -.136914E+01 0.253613E-02 0.993667E+00
   1 0.113158E+02 0.507851E-01 0.471353E-01 0.768212E-01 0.357386E-03 -.191188E+01 -.101205E+01 0.239377E-02 0.994458E+00
   1 0.115000E+02 0.493443E-01 0.457877E-01 0.746676E-01 0.338343E-03 -.190249E+01 -.116632E+01 0.225936E-02 0.994425E+00
   2 0.800000E+01 0.421811E-01 0.672162E+00 0.674145E+00 -.450022E+00 -.543443E+01 -.470175E+01 0.283525E-01 0.156291E-01
   2 0.818421E+01 0.406491E-01 0.659318E+00 0.661206E+00 -.433048E+00 -.542690E+01 -.461518E+01 0.268006E-01 0.150895E-01
   2 0.836842E+01 0.392347E-01 0.645739E+00 0.647550E+00 -.415440E+00 -.534405E+01 -.438899E+01 0.253354E-01 0.146584E-01
   2 0.855263E+01 0.380728E-01 0.631403E+00 0.633154E+00 -.397221E+00 -.522671E+01 -.468877E+01 0.240393E-01 0.144386E-01
   2 0.873684E+01 0.370123E-01 0.615991E+00 0.617697E+00 -.378075E+00 -.514018E+01 -.360384E+01 0.227993E-01 0.143375E-01
   2 0.892105E+01 0.358827E-01 0.599446E+00 0.601106E+00 -.358048E+00 -.503979E+01 -.422942E+01 0.215097E-01 0.142306E-01
   2 0.910526E+01 0.351949E-01 0.581444E+00 0.583095E+00 -.336838E+00 -.501804E+01 -.357097E+01 0.204638E-01 0.145488E-01
   2 0.928947E+01 0.344344E-01 0.561816E+00 0.563468E+00 -.314452E+00 -.481735E+01 -.347451E+01 0.193458E-01 0.149142E-01
   2 0.947368E+01 0.336714E-01 0.539768E+00 0.541432E+00 -.290216E+00 -.479552E+01 -.385498E+01 0.181748E-01 0.154453E-01
   2 0.965789E+01 0.331376E-01 0.514721E+00 0.516463E+00 -.263840E+00 -.474089E+01 -.385981E+01 0.170566E-01 0.164424E-01
   2 0.984211E+01 0.327881E-01 0.485145E+00 0.487041E+00 -.234290E+00 -.462849E+01 -.358264E+01 0.159070E-01 0.181047E-01
   2 0.100263E+02 0.322685E-01 0.449987E+00 0.452106E+00 -.201447E+00 -.448742E+01 -.354517E+01 0.145204E-01 0.203593E-01
   2 0.102105E+02 0.319887E-01 0.408710E+00 0.411210E+00 -.166020E+00 -.436817E+01 -.336104E+01 0.130741E-01 0.242057E-01
   2 0.103947E+02 0.316173E-01 0.362886E+00 0.365925E+00 -.130687E+00 -.424900E+01 -.285227E+01 0.114735E-01 0.299089E-01
   2 0.105789E+02 0.315069E-01 0.314901E+00 0.318658E+00 -.981703E-01 -.424038E+01 -.225888E+01 0.992156E-02 0.392527E-01
   2 0.107632E+02 0.309932E-01 0.269626E+00 0.274093E+00 -.717377E-01 -.400384E+01 -.333006E+01 0.835657E-02 0.514833E-01
   2 0.109474E+02 0.307358E-01 0.230693E+00 0.235940E+00 -.522744E-01 -.392040E+01 -.278281E+01 0.709053E-02 0.685487E-01
   2 0.111316E+02 0.305308E-01 0.198470E+00 0.204428E+00 -.384581E-01 -.379931E+01 -.290178E+01 0.605944E-02 0.903305E-01
   2 0.113158E+02 0.301705E-01 0.173366E+00 0.179945E+00 -.291455E-01 -.357412E+01 -.230877E+01 0.523054E-02 0.114126E+00
   2 0.115000E+02 0.299221E-01 0.153087E+00 0.160209E+00 -.225404E-01 -.346497E+01 -.247960E+01 0.458070E-02 0.141775E+00
   3 0.800000E+01 0.274972E-01 0.767668E+00 0.768406E+00 -.588559E+00 -.627220E+01 -.540875E+01 0.211088E-01 0.511891E-02
   3 0.818421E+01 0.269847E-01 0.755648E+00 0.756374E+00 -.570275E+00 -.627935E+01 -.547347E+01 0.203909E-01 0.508803E-02
   3 0.836842E+01 0.266165E-01 0.742950E+00 0.743673E+00 -.551266E+00 -.611012E+01 -.539944E+01 0.197747E-01 0.512069E-02
   3 0.855263E+01 0.260839E-01 0.729459E+00 0.730172E+00 -.531430E+00 -.608845E+01 -.544024E+01 0.190271E-01 0.510146E-02
   3 0.873684E+01 0.258331E-01 0.714979E+00 0.715694E+00 -.510527E+00 -.602165E+01 -.551352E+01 0.184701E-01 0.520829E-02
   3 0.892105E+01 0.255961E-01 0.699887E+00 0.700608E+00 -.489187E+00 -.584393E+01 -.545737E+01 0.179144E-01 0.533567E-02
   3 0.910526E+01 0.253028E-01 0.683232E+00 0.683955E+00 -.466165E+00 -.580524E+01 -.510729E+01 0.172877E-01 0.547104E-02
   3 0.928947E+01 0.250530E-01 0.666033E+00 0.666766E+00 -.442973E+00 -.601355E+01 -.441058E+01 0.166861E-01 0.564363E-02
   3 0.947368E+01 0.248281E-01 0.647451E+00 0.648192E+00 -.418576E+00 -.564593E+01 -.466922E+01 0.160750E-01 0.586485E-02
   3 0.965789E+01 0.246842E-01 0.627784E+00 0.628545E+00 -.393503E+00 -.545565E+01 -.442851E+01 0.154963E-01 0.616502E-02
   3 0.984211E+01 0.246795E-01 0.606293E+00 0.607083E+00 -.366982E+00 -.540728E+01 -.484833E+01 0.149630E-01 0.660585E-02
   3 0.100263E+02 0.245724E-01 0.583289E+00 0.584107E+00 -.339622E+00 -.528418E+01 -.457597E+01 0.143328E-01 0.707372E-02
   3 0.102105E+02 0.245315E-01 0.557628E+00 0.558487E+00 -.310347E+00 -.517681E+01 -.396514E+01 0.136794E-01 0.771148E-02
   3 0.103947E+02 0.245701E-01 0.530427E+00 0.531345E+00 -.280749E+00 -.518816E+01 -.389228E+01 0.130326E-01 0.854595E-02
   3 0.105789E+02 0.244618E-01 0.500979E+00 0.501966E+00 -.250381E+00 -.496620E+01 -.425228E+01 0.122549E-01 0.949140E-02
   3 0.107632E+02 0.245203E-01 0.469495E+00 0.470576E+00 -.219824E+00 -.496015E+01 -.373153E+01 0.115122E-01 0.108513E-01
