 iconf, T, strx, stry, absstr, D, best_en, final_en, absstrx_absstry, coex_angle
   1 0.800000E+01 0.192517E+00 0.155223E+00 0.259243E+00 0.129686E-01 -.322189E+01 -.239671E+01 0.298832E-01 0.955033E+00
   1 0.818421E+01 0.171208E+00 0.139212E+00 0.233402E+00 0.993213E-02 -.306943E+01 -.221500E+01 0.238342E-01 0.958393E+00
   1 0.836842E+01 0.152721E+00 0.125173E+00 0.210504E+00 0.765549E-02 -.296255E+01 -.211161E+01 0.191165E-01 0.961453E+00
   1 0.855263E+01 0.135927E+00 0.112561E+00 0.189499E+00 0.580605E-02 -.291615E+01 -.240703E+01 0.153001E-01 0.965250E+00
   1 0.873684E+01 0.122105E+00 0.102199E+00 0.172140E+00 0.446511E-02 -.283570E+01 -.176615E+01 0.124790E-01 0.968986E+00
   1 0.892105E+01 0.109166E+00 0.930125E-01 0.155877E+00 0.326594E-02 -.271190E+01 -.196547E+01 0.101538E-01 0.974788E+00
   1 0.910526E+01 0.986415E-01 0.849449E-01 0.142141E+00 0.251452E-02 -.271875E+01 -.181869E+01 0.837909E-02 0.977981E+00
   1 0.928947E+01 0.907324E-01 0.788724E-01 0.131651E+00 0.201151E-02 -.249869E+01 -.148018E+01 0.715629E-02 0.980631E+00
   1 0.947368E+01 0.832591E-01 0.732699E-01 0.121830E+00 0.156360E-02 -.244197E+01 -.152962E+01 0.610039E-02 0.983841E+00
   1 0.965789E+01 0.772550E-01 0.686536E-01 0.113813E+00 0.125502E-02 -.241175E+01 -.154755E+01 0.530384E-02 0.986195E+00
   1 0.984211E+01 0.721065E-01 0.644597E-01 0.106619E+00 0.104429E-02 -.227659E+01 -.194802E+01 0.464797E-02 0.987537E+00
   1 0.100263E+02 0.680960E-01 0.611971E-01 0.101148E+00 0.891978E-03 -.231485E+01 -.150865E+01 0.416728E-02 0.988676E+00
   1 0.102105E+02 0.642936E-01 0.582658E-01 0.958902E-01 0.738763E-03 -.223402E+01 -.162224E+01 0.374611E-02 0.990371E+00
   1 0.103947E+02 0.613915E-01 0.554537E-01 0.916150E-01 0.693808E-03 -.219087E+01 -.152619E+01 0.340438E-02 0.989723E+00
   1 0.105789E+02 0.585982E-01 0.534840E-01 0.878787E-01 0.573220E-03 -.213491E+01 -.151929E+01 0.313407E-02 0.991706E+00
   1 0.107632E+02 0.565209E-01 0.515687E-01 0.847605E-01 0.535281E-03 -.210628E+01 -.138263E+01 0.291471E-02 0.991639E+00
   1 0.109474E+02 0.543081E-01 0.500201E-01 0.818087E-01 0.447359E-03 -.199172E+01 -.132248E+01 0.271649E-02 0.993266E+00
   1 0.111316E+02 0.525535E-01 0.483575E-01 0.791986E-01 0.423423E-03 -.196779E+01 -.122315E+01 0.254136E-02 0.993108E+00
   1 0.113158E+02 0.509353E-01 0.469649E-01 0.768271E-01 0.388703E-03 -.194754E+01 -.152150E+01 0.239217E-02 0.993443E+00
   1 0.115000E+02 0.494623E-01 0.457860E-01 0.747573E-01 0.350163E-03 -.192039E+01 -.117391E+01 0.226468E-02 0.994059E+00
   2 0.800000E+01 0.421743E-01 0.672071E+00 0.674057E+00 -.449900E+00 -.546344E+01 -.481665E+01 0.283441E-01 0.156283E-01
   2 0.818421E+01 0.405293E-01 0.659362E+00 0.661240E+00 -.433116E+00 -.541106E+01 -.466796E+01 0.267235E-01 0.149994E-01
   2 0.836842E+01 0.392634E-01 0.645638E+00 0.647450E+00 -.415307E+00 -.528188E+01 -.463190E+01 0.253499E-01 0.146842E-01
   2 0.855263E+01 0.381057E-01 0.631323E+00 0.633077E+00 -.397117E+00 -.531358E+01 -.438213E+01 0.240570E-01 0.144670E-01
   2 0.873684E+01 0.370509E-01 0.615853E+00 0.617563E+00 -.377902E+00 -.515431E+01 -.411266E+01 0.228179E-01 0.143736E-01
   2 0.892105E+01 0.358226E-01 0.599450E+00 0.601105E+00 -.358057E+00 -.509079E+01 -.397205E+01 0.214738E-01 0.141831E-01
   2 0.910526E+01 0.351737E-01 0.581377E+00 0.583028E+00 -.336762E+00 -.496157E+01 -.375172E+01 0.204492E-01 0.145347E-01
   2 0.928947E+01 0.342222E-01 0.561758E+00 0.563393E+00 -.314400E+00 -.489130E+01 -.369273E+01 0.192246E-01 0.147354E-01
   2 0.947368E+01 0.337633E-01 0.539853E+00 0.541525E+00 -.290301E+00 -.486783E+01 -.358877E+01 0.182272E-01 0.155242E-01
   2 0.965789E+01 0.330918E-01 0.514596E+00 0.516338E+00 -.263714E+00 -.465550E+01 -.383779E+01 0.170289E-01 0.164053E-01
   2 0.984211E+01 0.326770E-01 0.484910E+00 0.486791E+00 -.234070E+00 -.460497E+01 -.362899E+01 0.158454E-01 0.180005E-01
   2 0.100263E+02 0.322746E-01 0.449788E+00 0.451914E+00 -.201268E+00 -.442552E+01 -.316963E+01 0.145167E-01 0.203847E-01
   2 0.102105E+02 0.320686E-01 0.408821E+00 0.411346E+00 -.166106E+00 -.436318E+01 -.281223E+01 0.131103E-01 0.243123E-01
   2 0.103947E+02 0.316270E-01 0.362659E+00 0.365700E+00 -.130521E+00 -.449056E+01 -.329482E+01 0.114698E-01 0.299640E-01
   2 0.105789E+02 0.312206E-01 0.315781E+00 0.319486E+00 -.987430E-01 -.419702E+01 -.272410E+01 0.985888E-02 0.383461E-01
   2 0.107632E+02 0.311141E-01 0.269933E+00 0.274431E+00 -.718955E-01 -.398686E+01 -.258297E+01 0.839872E-02 0.517607E-01
   2 0.109474E+02 0.307350E-01 0.231361E+00 0.236571E+00 -.525833E-01 -.376585E+01 -.274458E+01 0.711089E-02 0.681636E-01
   2 0.111316E+02 0.304773E-01 0.199880E+00 0.205815E+00 -.390231E-01 -.365119E+01 -.240177E+01 0.609179E-02 0.888201E-01
   2 0.113158E+02 0.303036E-01 0.173134E+00 0.179720E+00 -.290570E-01 -.368250E+01 -.226933E+01 0.524657E-02 0.115365E+00
   2 0.115000E+02 0.299421E-01 0.152908E+00 0.160048E+00 -.224842E-01 -.335345E+01 -.272646E+01 0.457837E-02 0.142260E+00
   3 0.800000E+01 0.276057E-01 0.767845E+00 0.768588E+00 -.588824E+00 -.623030E+01 -.543033E+01 0.211969E-01 0.515688E-02
   3 0.818421E+01 0.270617E-01 0.755737E+00 0.756469E+00 -.570405E+00 -.620845E+01 -.560445E+01 0.204515E-01 0.511583E-02
   3 0.836842E+01 0.266618E-01 0.742866E+00 0.743593E+00 -.551139E+00 -.608748E+01 -.508190E+01 0.198062E-01 0.513926E-02
   3 0.855263E+01 0.261120E-01 0.729312E+00 0.730028E+00 -.531214E+00 -.607338E+01 -.537646E+01 0.190438E-01 0.511447E-02
   3 0.873684E+01 0.258655E-01 0.714756E+00 0.715474E+00 -.510207E+00 -.598992E+01 -.520610E+01 0.184875E-01 0.522455E-02
   3 0.892105E+01 0.254343E-01 0.699765E+00 0.700478E+00 -.489024E+00 -.597355E+01 -.512917E+01 0.177981E-01 0.527048E-02
   3 0.910526E+01 0.254082E-01 0.683383E+00 0.684112E+00 -.466367E+00 -.579834E+01 -.467846E+01 0.173636E-01 0.551417E-02
   3 0.928947E+01 0.249582E-01 0.665899E+00 0.666624E+00 -.442798E+00 -.572066E+01 -.485003E+01 0.166196E-01 0.560337E-02
   3 0.947368E+01 0.249074E-01 0.647460E+00 0.648207E+00 -.418584E+00 -.561517E+01 -.453078E+01 0.161265E-01 0.590209E-02
   3 0.965789E+01 0.247814E-01 0.627668E+00 0.628434E+00 -.393353E+00 -.555320E+01 -.450347E+01 0.155545E-01 0.621581E-02
   3 0.984211E+01 0.245998E-01 0.606436E+00 0.607223E+00 -.367160E+00 -.548555E+01 -.418921E+01 0.149182E-01 0.656031E-02
   3 0.100263E+02 0.245532E-01 0.582887E+00 0.583706E+00 -.339155E+00 -.537750E+01 -.432931E+01 0.143118E-01 0.707243E-02
   3 0.102105E+02 0.245914E-01 0.557385E+00 0.558254E+00 -.310073E+00 -.515315E+01 -.420519E+01 0.137069E-01 0.775584E-02
   3 0.103947E+02 0.245043E-01 0.530315E+00 0.531230E+00 -.280634E+00 -.518253E+01 -.369353E+01 0.129950E-01 0.850399E-02
   3 0.105789E+02 0.245050E-01 0.500980E+00 0.501971E+00 -.250380E+00 -.523117E+01 -.350211E+01 0.122765E-01 0.952473E-02
